"Step,""visionary-sweep-1 - Ensamble 0 - Summer predictions (24h) Hub: SP15"",""visionary-sweep-1 - Ensamble 0 - Summer predictions (24h) Hub: SP15__MIN"",""visionary-sweep-1 - Ensamble 0 - Summer predictions (24h) Hub: SP15__MAX"",""visionary-sweep-1 - Ensamble 1 - Summer predictions (24h) Hub: SP15"",""visionary-sweep-1 - Ensamble 1 - Summer predictions (24h) Hub: SP15__MIN"",""visionary-sweep-1 - Ensamble 1 - Summer predictions (24h) Hub: SP15__MAX"",""visionary-sweep-1 - Ensamble 2 - Summer predictions (24h) Hub: SP15"",""visionary-sweep-1 - Ensamble 2 - Summer predictions (24h) Hub: SP15__MIN"",""visionary-sweep-1 - Ensamble 2 - Summer predictions (24h) Hub: SP15__MAX"",""visionary-sweep-1 - Ensamble 3 - Summer predictions (24h) Hub: SP15"",""visionary-sweep-1 - Ensamble 3 - Summer predictions (24h) Hub: SP15__MIN"",""visionary-sweep-1 - Ensamble 3 - Summer predictions (24h) Hub: SP15__MAX"",""visionary-sweep-1 - Ensamble 4 - Summer predictions (24h) Hub: SP15"",""visionary-sweep-1 - Ensamble 4 - Summer predictions (24h) Hub: SP15__MIN"",""visionary-sweep-1 - Ensamble 4 - Summer predictions (24h) Hub: SP15__MAX"",""visionary-sweep-1 - Ensamble 0 - Summer targets (24h) Hub: SP15"",""visionary-sweep-1 - Ensamble 0 - Summer targets (24h) Hub: SP15__MIN"",""visionary-sweep-1 - Ensamble 0 - Summer targets (24h) Hub: SP15__MAX"""
"0,""22.91210174560547"",""22.91210174560547"",""22.91210174560547"",""21.98052215576172"",""21.98052215576172"",""21.98052215576172"",""19.953147888183594"",""19.953147888183594"",""19.953147888183594"",""21.9451847076416"",""21.9451847076416"",""21.9451847076416"",""23.790658950805664"",""23.790658950805664"",""23.790658950805664"",""16.229999542236328"",""16.229999542236328"",""16.229999542236328"""
"1,""25.182470321655273"",""25.182470321655273"",""25.182470321655273"",""24.61579132080078"",""24.61579132080078"",""24.61579132080078"",""21.441572189331055"",""21.441572189331055"",""21.441572189331055"",""24.60118293762207"",""24.60118293762207"",""24.60118293762207"",""24.727493286132812"",""24.727493286132812"",""24.727493286132812"",""20.239999771118164"",""20.239999771118164"",""20.239999771118164"""
"2,""26.272668838500977"",""26.272668838500977"",""26.272668838500977"",""25.118616104125977"",""25.118616104125977"",""25.118616104125977"",""23.95664405822754"",""23.95664405822754"",""23.95664405822754"",""24.283430099487305"",""24.283430099487305"",""24.283430099487305"",""24.61328125"",""24.61328125"",""24.61328125"",""18.079999923706055"",""18.079999923706055"",""18.079999923706055"""
"3,""22.645702362060547"",""22.645702362060547"",""22.645702362060547"",""21.443649291992188"",""21.443649291992188"",""21.443649291992188"",""22.270362854003906"",""22.270362854003906"",""22.270362854003906"",""19.700712203979492"",""19.700712203979492"",""19.700712203979492"",""23.054445266723633"",""23.054445266723633"",""23.054445266723633"",""18.440000534057617"",""18.440000534057617"",""18.440000534057617"""
"4,""20.224891662597656"",""20.224891662597656"",""20.224891662597656"",""19.982919692993164"",""19.982919692993164"",""19.982919692993164"",""21.309377670288086"",""21.309377670288086"",""21.309377670288086"",""18.331918716430664"",""18.331918716430664"",""18.331918716430664"",""21.348247528076172"",""21.348247528076172"",""21.348247528076172"",""17.149999618530273"",""17.149999618530273"",""17.149999618530273"""
"5,""18.583898544311523"",""18.583898544311523"",""18.583898544311523"",""18.777389526367188"",""18.777389526367188"",""18.777389526367188"",""19.02535629272461"",""19.02535629272461"",""19.02535629272461"",""17.455276489257812"",""17.455276489257812"",""17.455276489257812"",""19.880474090576172"",""19.880474090576172"",""19.880474090576172"",""17.34000015258789"",""17.34000015258789"",""17.34000015258789"""
"6,""17.67166519165039"",""17.67166519165039"",""17.67166519165039"",""17.09741973876953"",""17.09741973876953"",""17.09741973876953"",""16.962247848510742"",""16.962247848510742"",""16.962247848510742"",""16.874067306518555"",""16.874067306518555"",""16.874067306518555"",""19.45964241027832"",""19.45964241027832"",""19.45964241027832"",""17.639999389648438"",""17.639999389648438"",""17.639999389648438"""
"7,""17.02674102783203"",""17.02674102783203"",""17.02674102783203"",""17.005006790161133"",""17.005006790161133"",""17.005006790161133"",""13.687494277954102"",""13.687494277954102"",""13.687494277954102"",""14.930452346801758"",""14.930452346801758"",""14.930452346801758"",""18.54932403564453"",""18.54932403564453"",""18.54932403564453"",""15.970000267028809"",""15.970000267028809"",""15.970000267028809"""
"8,""15.411972045898438"",""15.411972045898438"",""15.411972045898438"",""16.36659812927246"",""16.36659812927246"",""16.36659812927246"",""11.213274955749512"",""11.213274955749512"",""11.213274955749512"",""13.851746559143066"",""13.851746559143066"",""13.851746559143066"",""17.378189086914062"",""17.378189086914062"",""17.378189086914062"",""11.020000457763672"",""11.020000457763672"",""11.020000457763672"""
"9,""14.23532772064209"",""14.23532772064209"",""14.23532772064209"",""15.652058601379395"",""15.652058601379395"",""15.652058601379395"",""9.101727485656738"",""9.101727485656738"",""9.101727485656738"",""12.089529037475586"",""12.089529037475586"",""12.089529037475586"",""17.06037712097168"",""17.06037712097168"",""17.06037712097168"",""3.3499999046325684"",""3.3499999046325684"",""3.3499999046325684"""
"10,""12.405778884887695"",""12.405778884887695"",""12.405778884887695"",""14.526127815246582"",""14.526127815246582"",""14.526127815246582"",""7.409543991088867"",""7.409543991088867"",""7.409543991088867"",""10.623096466064453"",""10.623096466064453"",""10.623096466064453"",""15.840575218200684"",""15.840575218200684"",""15.840575218200684"",""7.829999923706055"",""7.829999923706055"",""7.829999923706055"""
"11,""11.048666000366211"",""11.048666000366211"",""11.048666000366211"",""13.213277816772461"",""13.213277816772461"",""13.213277816772461"",""6.422941207885742"",""6.422941207885742"",""6.422941207885742"",""9.52294921875"",""9.52294921875"",""9.52294921875"",""15.144145965576172"",""15.144145965576172"",""15.144145965576172"",""8.8100004196167"",""8.8100004196167"",""8.8100004196167"""
"12,""11.131695747375488"",""11.131695747375488"",""11.131695747375488"",""13.839986801147461"",""13.839986801147461"",""13.839986801147461"",""7.476812839508057"",""7.476812839508057"",""7.476812839508057"",""12.301407814025879"",""12.301407814025879"",""12.301407814025879"",""15.803668022155762"",""15.803668022155762"",""15.803668022155762"",""11.1899995803833"",""11.1899995803833"",""11.1899995803833"""
"13,""11.68695068359375"",""11.68695068359375"",""11.68695068359375"",""15.449128150939941"",""15.449128150939941"",""15.449128150939941"",""9.161381721496582"",""9.161381721496582"",""9.161381721496582"",""13.298075675964355"",""13.298075675964355"",""13.298075675964355"",""17.136550903320312"",""17.136550903320312"",""17.136550903320312"",""12.229999542236328"",""12.229999542236328"",""12.229999542236328"""
"14,""12.26000690460205"",""12.26000690460205"",""12.26000690460205"",""16.64093589782715"",""16.64093589782715"",""16.64093589782715"",""10.977323532104492"",""10.977323532104492"",""10.977323532104492"",""14.826189041137695"",""14.826189041137695"",""14.826189041137695"",""18.43916893005371"",""18.43916893005371"",""18.43916893005371"",""12.819999694824219"",""12.819999694824219"",""12.819999694824219"""
"15,""13.894476890563965"",""13.894476890563965"",""13.894476890563965"",""17.930604934692383"",""17.930604934692383"",""17.930604934692383"",""13.034208297729492"",""13.034208297729492"",""13.034208297729492"",""17.540517807006836"",""17.540517807006836"",""17.540517807006836"",""20.18929672241211"",""20.18929672241211"",""20.18929672241211"",""14.109999656677246"",""14.109999656677246"",""14.109999656677246"""
"16,""16.364917755126953"",""16.364917755126953"",""16.364917755126953"",""19.083742141723633"",""19.083742141723633"",""19.083742141723633"",""15.487247467041016"",""15.487247467041016"",""15.487247467041016"",""20.58028793334961"",""20.58028793334961"",""20.58028793334961"",""22.714771270751953"",""22.714771270751953"",""22.714771270751953"",""15.789999961853027"",""15.789999961853027"",""15.789999961853027"""
"17,""20.440929412841797"",""20.440929412841797"",""20.440929412841797"",""21.133012771606445"",""21.133012771606445"",""21.133012771606445"",""19.440200805664062"",""19.440200805664062"",""19.440200805664062"",""23.546384811401367"",""23.546384811401367"",""23.546384811401367"",""25.013952255249023"",""25.013952255249023"",""25.013952255249023"",""16"",""16"",""16"""
"18,""25.122095108032227"",""25.122095108032227"",""25.122095108032227"",""23.960336685180664"",""23.960336685180664"",""23.960336685180664"",""24.385828018188477"",""24.385828018188477"",""24.385828018188477"",""26.35828971862793"",""26.35828971862793"",""26.35828971862793"",""27.252315521240234"",""27.252315521240234"",""27.252315521240234"",""20.729999542236328"",""20.729999542236328"",""20.729999542236328"""
"19,""29.7390079498291"",""29.7390079498291"",""29.7390079498291"",""26.867090225219727"",""26.867090225219727"",""26.867090225219727"",""28.503244400024414"",""28.503244400024414"",""28.503244400024414"",""29.95945930480957"",""29.95945930480957"",""29.95945930480957"",""29.193782806396484"",""29.193782806396484"",""29.193782806396484"",""28.8700008392334"",""28.8700008392334"",""28.8700008392334"""
"20,""33.027557373046875"",""33.027557373046875"",""33.027557373046875"",""29.227386474609375"",""29.227386474609375"",""29.227386474609375"",""30.651033401489258"",""30.651033401489258"",""30.651033401489258"",""32.11363220214844"",""32.11363220214844"",""32.11363220214844"",""30.42045783996582"",""30.42045783996582"",""30.42045783996582"",""34.15999984741211"",""34.15999984741211"",""34.15999984741211"""
"21,""34.68703842163086"",""34.68703842163086"",""34.68703842163086"",""30.791336059570312"",""30.791336059570312"",""30.791336059570312"",""30.707639694213867"",""30.707639694213867"",""30.707639694213867"",""30.48719024658203"",""30.48719024658203"",""30.48719024658203"",""31.330039978027344"",""31.330039978027344"",""31.330039978027344"",""34.47999954223633"",""34.47999954223633"",""34.47999954223633"""
"22,""34.65258026123047"",""34.65258026123047"",""34.65258026123047"",""29.66704750061035"",""29.66704750061035"",""29.66704750061035"",""28.23247718811035"",""28.23247718811035"",""28.23247718811035"",""26.043855667114258"",""26.043855667114258"",""26.043855667114258"",""31.58225440979004"",""31.58225440979004"",""31.58225440979004"",""28.459999084472656"",""28.459999084472656"",""28.459999084472656"""
"23,""32.71163558959961"",""32.71163558959961"",""32.71163558959961"",""25.191320419311523"",""25.191320419311523"",""25.191320419311523"",""24.546886444091797"",""24.546886444091797"",""24.546886444091797"",""21.525171279907227"",""21.525171279907227"",""21.525171279907227"",""30.884361267089844"",""30.884361267089844"",""30.884361267089844"",""28.31999969482422"",""28.31999969482422"",""28.31999969482422"""
"24,""21.682456970214844"",""21.682456970214844"",""21.682456970214844"",""20.884313583374023"",""20.884313583374023"",""20.884313583374023"",""21.452388763427734"",""21.452388763427734"",""21.452388763427734"",""20.599910736083984"",""20.599910736083984"",""20.599910736083984"",""22.836181640625"",""22.836181640625"",""22.836181640625"",""19.31999969482422"",""19.31999969482422"",""19.31999969482422"""
"25,""19.407489776611328"",""19.407489776611328"",""19.407489776611328"",""17.82805824279785"",""17.82805824279785"",""17.82805824279785"",""18.38547134399414"",""18.38547134399414"",""18.38547134399414"",""18.49819564819336"",""18.49819564819336"",""18.49819564819336"",""19.9464111328125"",""19.9464111328125"",""19.9464111328125"",""18.200000762939453"",""18.200000762939453"",""18.200000762939453"""
