hour,DAM_SP15,DAM_NP15,DAM_ZP26
2021-12-22 11:00:00,55.68939,56.12007,55.30465
2021-12-22 19:00:00,55.20809,59.50956,55.58729
2021-12-22 10:00:00,55.39055,56.20478,55.17839
2021-12-22 16:00:00,68.21937,71.93016,68.71124
2021-12-22 21:00:00,55.79505,60.0948,56.05818
2021-12-22 12:00:00,57.37629,58.01143,57.1804
2021-12-11 07:00:00,57.6588,56.62129,56.59771
2021-12-11 03:00:00,74.56353,75.11,74.29929
2021-12-11 02:00:00,79.80324,79.64413,79.34
2021-12-11 06:00:00,61.84885,61.1894,60.9104
2021-12-11 00:00:00,70.72,73.22879,76.06341
2021-12-11 01:00:00,91.30876,95.12292,97.71346
2021-12-11 04:00:00,72.53252,72.40104,72.18259
2021-12-11 05:00:00,69.59598,68.97433,68.96719
2021-12-11 21:00:00,17.6744,37.11348,16.68305
2021-12-11 08:00:00,62.48487,65.01093,65.29956
2021-12-11 16:00:00,37.66165,51.54513,43.19761
2021-12-11 14:00:00,67.31692,70.21448,68.72538
2021-12-11 11:00:00,51.99397,53.15954,51.92415
2021-12-11 17:00:00,29.32941,45.17,31.15431
2021-12-11 13:00:00,58.53913,59.64,58.42433
2021-12-11 23:00:00,45.9239,51.05807,50.85252
2021-12-11 22:00:00,24.53,36.0,28.11868
2021-12-11 20:00:00,17.52802,36.42629,17.06901
2021-12-11 19:00:00,20.01949,40.91086,19.39481
2021-12-11 10:00:00,53.32642,54.42224,53.21628
2021-12-11 09:00:00,56.35906,57.74121,56.65535
2021-12-11 15:00:00,54.11273,59.82084,57.44235
2021-12-11 18:00:00,22.14797,41.58425,24.19658
2021-12-11 12:00:00,51.19825,52.58056,51.19296
2021-10-29 01:00:00,144.43976,140.14394,142.68907
2021-10-29 04:00:00,86.20265,84.78195,85.33948
2021-10-29 00:00:00,105.79496,104.02919,104.38668
2021-10-29 05:00:00,74.95642,75.10398,74.65074
2021-10-29 02:00:00,110.12757,107.99026,108.93517
2021-10-29 06:00:00,67.82361,69.01682,67.94995
2021-10-29 03:00:00,92.02634,91.06006,91.36026
2021-10-29 07:00:00,66.40686,68.63653,66.77272
2021-10-29 18:00:00,47.50436,52.24471,46.11136
2021-10-29 22:00:00,56.90622,60.3461,56.65735
2021-10-29 21:00:00,53.33339,57.08688,53.27627
2021-10-29 10:00:00,58.25487,60.21058,58.45406
2021-10-29 20:00:00,49.46512,53.12931,47.64
2021-10-29 16:00:00,51.87919,56.51852,52.24677
2021-10-29 15:00:00,61.75329,67.35388,62.90505
2021-10-29 14:00:00,91.19321,95.74079,92.59191
2021-10-29 13:00:00,89.19127,91.1914,89.82875
2021-10-29 12:00:00,65.48227,67.70501,65.87773
2021-10-29 08:00:00,64.78698,67.30108,65.19139
2021-10-29 19:00:00,47.71364,52.09998,46.05129
2021-10-29 23:00:00,70.77897,72.61335,70.09107
2021-10-29 11:00:00,62.22863,64.74213,62.65619
2021-10-29 09:00:00,58.13218,60.44175,58.46471
2021-10-29 17:00:00,47.04764,51.97132,45.54473
2021-10-23 01:00:00,82.77963,84.73039,83.72484
2021-10-23 02:00:00,73.48,75.52107,74.34374
2021-10-23 05:00:00,62.11,61.91285,62.11
2021-10-23 04:00:00,66.09145,68.28,66.60234
2021-10-23 03:00:00,70.03673,71.71914,70.77681
2021-10-23 06:00:00,56.07615,61.00885,54.67423
2021-10-23 00:00:00,71.5228,74.86195,72.31773
2021-10-23 10:00:00,49.32633,51.29703,48.79368
2021-10-23 17:00:00,19.9194,53.74306,15.77
2021-10-23 23:00:00,37.76227,53.03,36.00324
2021-10-23 22:00:00,18.67837,52.11616,14.46795
2021-10-23 09:00:00,48.96655,52.17048,48.09892
2021-10-23 12:00:00,51.90491,56.77506,50.52077
2021-10-23 13:00:00,60.34903,64.75219,59.5912
2021-10-23 20:00:00,11.46307,46.06516,7.23335
2021-10-23 07:00:00,56.84866,59.17476,56.19375
2021-10-23 14:00:00,54.17112,67.23364,51.76091
2021-10-23 21:00:00,10.48075,46.33495,6.30164
2021-10-23 15:00:00,47.5122,61.90295,46.70325
2021-10-23 16:00:00,30.90752,56.36574,28.04269
2021-10-23 19:00:00,16.87139,48.8479,12.70301
2021-10-23 08:00:00,52.2771,54.22273,51.72672
2021-10-23 11:00:00,49.22927,52.5,48.3
2021-10-23 18:00:00,14.41611,47.40166,10.34382
2021-11-26 00:00:00,64.85789,65.47488,63.71756
2021-11-26 07:00:00,50.94639,52.51665,50.83007
2021-11-26 02:00:00,66.43502,68.61131,66.4168
2021-11-26 06:00:00,55.0431,56.62622,54.93452
2021-11-26 01:00:00,73.94095,77.20069,73.12603
2021-11-26 03:00:00,63.35926,65.81,63.41607
2021-11-26 05:00:00,58.48564,60.13025,58.3554
2021-11-26 04:00:00,62.28323,64.11776,62.19931
2021-11-26 13:00:00,53.02031,54.03857,52.39955
2021-11-26 09:00:00,50.0,50.0,50.0
2021-11-26 11:00:00,48.234,49.42423,47.77774
2021-11-26 18:00:00,13.00517,41.57727,4.13
2021-11-26 23:00:00,50.56415,52.26425,49.91741
2021-11-26 10:00:00,48.57487,49.79436,48.13005
2021-11-26 21:00:00,19.11396,36.03,14.26149
2021-11-26 20:00:00,14.97,37.0271,8.07818
2021-11-26 16:00:00,26.9019,45.11065,20.83917
2021-11-26 22:00:00,36.41673,38.51421,35.64
2021-11-26 19:00:00,14.14823,40.30677,5.30953
2021-11-26 15:00:00,50.00833,50.3426,50.16777
2021-11-26 08:00:00,52.0,51.9606,52.0
2021-11-26 17:00:00,15.01,43.09159,6.32629
2021-11-26 14:00:00,57.13996,58.83497,56.95097
2021-11-26 12:00:00,49.28013,50.23599,48.76932
2021-12-17 03:00:00,79.01278,79.15996,79.26
2021-12-17 06:00:00,62.31745,63.19179,62.01305
2021-12-17 02:00:00,83.27583,83.46321,83.5249
2021-12-17 05:00:00,69.88715,69.65888,70.036
2021-12-17 00:00:00,74.91,77.83093,77.88048
2021-12-17 04:00:00,74.99885,75.05164,75.23
2021-12-17 01:00:00,91.39699,96.46472,95.84008
2021-12-17 07:00:00,54.42077,55.29205,54.2567
2021-12-17 23:00:00,47.28177,53.09099,54.04267
2021-12-17 11:00:00,48.13795,47.24996,47.1224
2021-12-17 20:00:00,31.11235,43.51806,37.4776
2021-12-17 17:00:00,43.06237,52.39,51.35813
2021-12-17 13:00:00,59.70772,59.64,59.1844
2021-12-17 14:00:00,81.83329,84.6326,85.07121
2021-12-17 21:00:00,29.93253,42.48002,34.69459
2021-12-17 08:00:00,50.78602,50.97425,50.14812
2021-12-17 15:00:00,74.58969,82.30991,83.501
2021-12-17 18:00:00,36.67946,49.79911,43.48582
2021-12-17 19:00:00,34.38672,46.76707,41.00177
2021-12-17 22:00:00,35.69566,44.15365,45.37929
2021-12-17 10:00:00,46.72342,46.05838,45.8165
2021-12-17 16:00:00,50.94,58.77916,58.38074
2021-12-17 09:00:00,47.75692,47.19979,46.88212
2021-12-17 12:00:00,53.61213,53.11216,52.7935
2021-11-04 01:00:00,119.37917,117.37146,117.74955
2021-11-04 00:00:00,101.1637,99.64998,99.91528
2021-11-04 06:00:00,62.61546,63.98245,61.85747
2021-11-04 05:00:00,68.51903,69.1761,67.38152
2021-11-04 04:00:00,77.18923,77.07031,76.10307
2021-11-04 03:00:00,82.48019,82.44622,81.20643
2021-11-04 02:00:00,93.73855,93.01511,92.48459
2021-11-04 10:00:00,50.22903,51.29025,49.53536
2021-11-04 18:00:00,32.35888,44.34627,33.0861
2021-11-04 12:00:00,55.01524,56.27205,54.32143
2021-11-04 15:00:00,55.20737,60.16266,55.46183
2021-11-04 19:00:00,30.46523,41.51442,31.82081
2021-11-04 23:00:00,54.56531,57.67381,53.85741
2021-11-04 11:00:00,51.34637,52.72219,50.86828
2021-11-04 16:00:00,41.98624,49.09241,42.64
2021-11-04 09:00:00,50.54268,51.70632,50.0
2021-11-04 22:00:00,44.96737,49.3,45.19573
2021-11-04 08:00:00,52.24908,53.49015,51.82819
2021-11-04 13:00:00,70.31056,70.85219,69.48006
2021-11-04 20:00:00,32.86938,40.70264,33.0797
2021-11-04 07:00:00,54.52678,55.58457,54.10479
2021-11-04 14:00:00,76.43184,78.91059,76.2447
2021-11-04 17:00:00,33.15,50.13435,30.93327
2021-11-04 21:00:00,37.80091,42.35514,38.36401
2021-11-11 00:00:00,103.31419,79.46181,76.86908
2021-11-11 02:00:00,102.8994,83.01826,81.37
2021-11-11 01:00:00,130.91557,114.32603,113.3991
2021-11-11 06:00:00,62.93249,62.48062,61.40904
2021-11-11 07:00:00,58.52243,58.33,57.31374
2021-11-11 04:00:00,84.70872,71.74873,70.69387
2021-11-11 03:00:00,89.08389,76.06882,74.5521
2021-11-11 05:00:00,73.05566,68.82691,68.26711
2021-11-11 23:00:00,69.58678,65.99146,63.9457
2021-11-11 11:00:00,50.27916,50.60866,49.22374
2021-11-11 14:00:00,72.27011,71.59855,70.87534
2021-11-11 16:00:00,43.20206,45.78356,41.71378
2021-11-11 12:00:00,51.28243,51.72497,50.33939
2021-11-11 13:00:00,63.7817,63.86009,62.46203
2021-11-11 10:00:00,50.82235,50.86914,49.71503
2021-11-11 21:00:00,45.65775,47.36888,43.74716
2021-11-11 19:00:00,38.00654,39.93376,36.44124
2021-11-11 22:00:00,50.75527,51.29258,47.92619
2021-11-11 15:00:00,59.53296,62.11455,58.44002
2021-11-11 20:00:00,39.27315,41.28246,37.7036
2021-11-11 17:00:00,40.38478,42.9957,38.58008
2021-11-11 09:00:00,51.34132,51.64143,50.26194
2021-11-11 18:00:00,36.64549,39.00948,35.08783
2021-11-11 08:00:00,50.67617,51.03506,49.64111
2021-12-29 07:00:00,68.53405,70.83,68.23271
2021-12-29 06:00:00,71.95012,73.60087,71.26731
2021-12-29 04:00:00,91.83318,92.16,92.16
2021-12-29 01:00:00,116.99133,117.44518,117.44518
2021-12-29 00:00:00,94.82,94.82,94.82
2021-12-29 03:00:00,97.40985,97.84915,97.84915
2021-12-29 02:00:00,100.01771,100.0,100.0
2021-12-29 05:00:00,84.88,84.8561,84.88
2021-12-29 19:00:00,67.56802,67.52468,67.59
2021-12-29 23:00:00,77.38987,77.37135,77.41102
2021-12-29 09:00:00,61.30014,61.55871,60.72624
2021-12-29 10:00:00,60.53769,60.54391,60.00356
2021-12-29 12:00:00,61.3962,62.01099,61.11733
2021-12-29 21:00:00,66.87122,66.86579,66.89641
2021-12-29 22:00:00,72.95257,76.37725,73.54556
2021-12-29 08:00:00,62.35027,63.03947,61.92515
2021-12-29 11:00:00,60.58409,60.96484,60.24078
2021-12-29 13:00:00,70.72436,72.50184,70.72436
2021-12-29 18:00:00,69.77812,69.79651,69.79759
2021-12-29 14:00:00,85.98024,85.74615,86.05716
2021-12-29 16:00:00,80.54278,80.54,80.54136
2021-12-29 17:00:00,73.0873,73.1007,73.10187
2021-12-29 20:00:00,66.75964,66.75353,66.78256
2021-12-29 15:00:00,85.49061,85.34631,85.5
2021-11-06 00:00:00,96.00724,93.51595,93.38895
2021-11-06 04:00:00,74.61,72.72411,72.84529
2021-11-06 05:00:00,68.37109,67.55516,66.73225
2021-11-06 06:00:00,60.84419,61.06873,59.84
2021-11-06 02:00:00,88.24673,85.95706,86.04685
2021-11-06 03:00:00,75.69025,74.24787,73.97791
2021-11-06 01:00:00,109.64949,105.85543,106.74553
2021-11-06 15:00:00,53.7864,56.72349,53.49326
2021-11-06 12:00:00,58.0,58.63619,57.15572
2021-11-06 21:00:00,30.32,34.16842,30.84344
2021-11-06 18:00:00,28.1628,35.87175,28.76354
2021-11-06 10:00:00,53.12544,53.35331,52.16514
2021-11-06 08:00:00,56.93519,57.50186,56.06475
2021-11-06 11:00:00,53.01628,53.35797,52.14849
2021-11-06 16:00:00,37.34052,41.54487,37.43482
2021-11-06 20:00:00,26.45,31.93939,27.14998
2021-11-06 07:00:00,60.10442,60.28879,59.00435
2021-11-06 09:00:00,52.97574,53.14898,52.07702
2021-11-06 13:00:00,66.23447,66.84208,65.45124
2021-11-06 14:00:00,66.65236,67.83657,66.02056
2021-11-06 17:00:00,31.02,40.71229,31.67693
2021-11-06 19:00:00,27.69401,33.69923,28.36476
2021-11-06 22:00:00,36.63002,40.09182,36.68051
2021-11-06 23:00:00,55.74961,58.57968,54.83348
2021-10-20 01:00:00,107.86922,107.8185,107.86914
2021-10-20 04:00:00,81.61,81.61378,81.61492
2021-10-20 02:00:00,95.9092,95.91023,95.94861
2021-10-20 00:00:00,81.95,81.94245,81.94988
2021-10-20 05:00:00,71.71013,71.71481,71.71274
2021-10-20 06:00:00,66.77949,66.79298,66.7873
2021-10-20 03:00:00,87.31488,87.32802,87.33822
2021-10-20 09:00:00,54.13848,54.13933,54.14075
2021-10-20 19:00:00,37.24901,67.08633,34.00576
2021-10-20 07:00:00,56.99999,57.00182,57.00117
2021-10-20 12:00:00,63.76411,63.99,63.99
2021-10-20 14:00:00,83.14961,88.29487,84.63348
2021-10-20 13:00:00,81.67434,82.11336,82.11528
2021-10-20 21:00:00,39.13565,67.95112,35.71563
2021-10-20 15:00:00,59.03848,69.86197,57.9
2021-10-20 11:00:00,55.93,55.93198,55.93475
2021-10-20 08:00:00,55.13201,55.13417,55.13331
2021-10-20 23:00:00,57.10204,69.24,56.97812
2021-10-20 20:00:00,37.69443,67.89029,34.64
2021-10-20 18:00:00,35.76913,66.75587,32.23825
2021-10-20 16:00:00,43.94076,71.67809,40.89
2021-10-20 17:00:00,43.15564,71.82314,40.06958
2021-10-20 10:00:00,53.99976,54.0,54.00279
2021-10-20 22:00:00,45.26803,68.62401,42.39469
2021-11-22 07:00:00,55.6608,56.52567,55.48325
2021-11-22 02:00:00,74.65517,74.79872,74.75402
2021-11-22 06:00:00,57.54431,58.22668,57.36037
2021-11-22 01:00:00,81.79348,81.66,81.44058
2021-11-22 00:00:00,75.20798,73.88572,74.36514
2021-11-22 04:00:00,65.38638,66.86144,65.71338
2021-11-22 05:00:00,61.15364,62.0445,61.00832
2021-11-22 03:00:00,68.49458,69.6221,68.33858
2021-11-22 16:00:00,47.91,57.59321,47.02697
2021-11-22 14:00:00,72.0,73.87923,72.33558
2021-11-22 19:00:00,42.93384,46.37208,42.92591
2021-11-22 09:00:00,54.46205,55.48192,54.40041
2021-11-22 11:00:00,53.95217,55.42916,54.14724
2021-11-22 22:00:00,53.92832,55.59225,53.07097
2021-11-22 20:00:00,44.55542,46.92047,44.37122
2021-11-22 18:00:00,41.30508,48.99142,40.67045
2021-11-22 17:00:00,43.40952,55.75942,41.83058
2021-11-22 08:00:00,55.21665,56.53364,55.27936
2021-11-22 13:00:00,64.10957,65.17399,64.17568
2021-11-22 12:00:00,56.21371,57.43613,56.25427
2021-11-22 10:00:00,53.9735,55.33286,54.09049
2021-11-22 15:00:00,62.1159,65.65884,62.74459
2021-11-22 21:00:00,47.18027,49.39267,46.76326
2021-11-22 23:00:00,64.29309,64.79267,63.5204
2021-12-12 03:00:00,75.30521,76.40688,75.32721
2021-12-12 04:00:00,71.45707,72.64923,71.52229
2021-12-12 05:00:00,67.41617,68.43351,67.43011
2021-12-12 07:00:00,56.10139,56.78908,55.70832
2021-12-12 06:00:00,63.11708,64.07557,62.63457
2021-12-12 00:00:00,71.70854,75.37087,75.38902
2021-12-12 02:00:00,78.74544,79.61877,78.68703
2021-12-12 01:00:00,87.03377,91.49871,92.67991
2021-12-12 08:00:00,54.13823,54.768,53.44715
2021-12-12 10:00:00,49.45284,49.85881,48.82865
2021-12-12 23:00:00,51.53489,53.75,51.15224
2021-12-12 12:00:00,50.48996,50.9876,49.98195
2021-12-12 16:00:00,42.07309,44.33595,41.52508
2021-12-12 20:00:00,27.56328,42.52376,17.88131
2021-12-12 11:00:00,48.69581,49.0,47.99267
2021-12-12 13:00:00,55.946,56.15814,55.20067
2021-12-12 21:00:00,28.57787,42.77265,20.30427
2021-12-12 17:00:00,35.28223,41.20352,31.83
2021-12-12 18:00:00,28.66307,43.44837,19.89075
2021-12-12 15:00:00,50.4993,52.409,50.29412
2021-12-12 09:00:00,51.75432,52.04114,51.0426
2021-12-12 14:00:00,64.6246,65.33586,64.03964
2021-12-12 19:00:00,27.2855,40.4947,19.08132
2021-12-12 22:00:00,38.38058,43.59388,37.51225
2021-10-14 01:00:00,89.14673,84.95174,89.14673
2021-10-14 03:00:00,78.09131,77.51186,78.09131
2021-10-14 05:00:00,64.0,64.0,64.0
2021-10-14 00:00:00,74.97446,73.19529,74.97446
2021-10-14 02:00:00,83.37612,82.45943,83.37612
2021-10-14 06:00:00,58.23438,58.23438,58.23438
2021-10-14 04:00:00,73.90444,73.49581,73.90444
2021-10-14 10:00:00,50.67489,63.51137,48.3187
2021-10-14 12:00:00,60.33412,70.51947,58.75961
2021-10-14 22:00:00,30.63028,76.10704,22.01305
2021-10-14 08:00:00,51.3879,65.8533,48.46607
2021-10-14 19:00:00,15.70516,64.669,7.42228
2021-10-14 07:00:00,49.86139,70.93273,45.32893
2021-10-14 09:00:00,50.35568,64.36,47.13296
2021-10-14 20:00:00,18.44911,69.51697,10.21809
2021-10-14 14:00:00,75.26232,87.00486,74.3158
2021-10-14 16:00:00,30.54119,77.46056,22.77381
2021-10-14 21:00:00,23.53131,73.12919,14.53505
2021-10-14 18:00:00,16.87689,70.22,7.87221
2021-10-14 23:00:00,46.80038,90.53584,38.32336
2021-10-14 13:00:00,77.5517,80.89004,77.75427
2021-10-14 17:00:00,19.86644,70.41699,11.67901
2021-10-14 11:00:00,53.67389,69.46798,50.29041
2021-10-14 15:00:00,53.30489,82.01904,48.85913
2021-10-07 02:00:00,85.80344,90.08228,87.28455
2021-10-07 00:00:00,79.98178,84.76352,81.15085
2021-10-07 05:00:00,66.40656,69.84064,67.15393
2021-10-07 04:00:00,75.45762,78.23105,75.92249
2021-10-07 06:00:00,60.92325,64.21146,61.61427
2021-10-07 01:00:00,90.88751,95.16641,92.38096
2021-10-07 03:00:00,79.86384,83.64,81.24983
2021-10-07 09:00:00,53.77539,56.81588,54.30564
2021-10-07 10:00:00,54.1404,56.74951,54.61015
2021-10-07 08:00:00,54.89272,57.89723,55.45679
2021-10-07 17:00:00,53.53221,63.12732,51.869
2021-10-07 21:00:00,52.99303,58.02014,51.98585
2021-10-07 07:00:00,59.94649,63.29468,60.61361
2021-10-07 22:00:00,57.12035,61.48892,56.29155
2021-10-07 20:00:00,50.13101,57.18997,48.77422
2021-10-07 19:00:00,50.75216,56.4776,49.586
2021-10-07 18:00:00,52.39617,59.52566,51.03414
2021-10-07 14:00:00,82.82147,88.0,84.08111
2021-10-07 12:00:00,60.68204,63.82824,61.35077
2021-10-07 11:00:00,54.86422,57.74121,55.61799
2021-10-07 23:00:00,61.53,65.67427,61.64112
2021-10-07 15:00:00,64.15857,68.42919,64.45642
2021-10-07 13:00:00,72.83043,75.58191,73.73492
2021-10-07 16:00:00,57.36739,64.38059,56.37038
2021-10-31 00:00:00,78.40853,78.37511,78.40853
2021-10-31 03:00:00,73.74881,74.9351,74.42232
2021-10-31 01:00:00,89.44628,90.15,90.48334
2021-10-31 02:00:00,76.33703,77.40506,77.03323
2021-10-31 05:00:00,64.41227,66.86523,65.71646
2021-10-31 06:00:00,58.19397,61.22235,59.37473
2021-10-31 04:00:00,73.05176,73.03855,73.06
2021-10-31 09:00:00,54.78842,59.62493,54.5702
2021-10-31 12:00:00,56.91889,59.6604,57.57757
2021-10-31 17:00:00,30.03995,48.36004,29.72913
2021-10-31 10:00:00,53.96825,53.94015,53.97
2021-10-31 16:00:00,42.88608,51.40501,43.17166
2021-10-31 18:00:00,31.11199,44.56996,31.90315
2021-10-31 19:00:00,31.15518,43.62326,31.9
2021-10-31 20:00:00,33.811,41.90972,34.17871
2021-10-31 22:00:00,49.03193,53.56,49.38397
2021-10-31 15:00:00,55.44074,58.96652,55.72583
2021-10-31 14:00:00,57.56467,61.57602,58.42511
2021-10-31 08:00:00,56.49919,66.4567,50.0
2021-10-31 23:00:00,54.02348,57.93971,54.18879
2021-10-31 07:00:00,57.17946,60.00078,57.82502
2021-10-31 11:00:00,53.80224,56.53109,54.39742
2021-10-31 13:00:00,63.82078,66.65947,64.46563
2021-10-31 21:00:00,42.12167,45.63938,42.27829
2021-11-20 05:00:00,66.05475,66.75071,65.59078
2021-11-20 03:00:00,74.16121,74.36802,73.53837
2021-11-20 00:00:00,80.0,79.85718,80.0
2021-11-20 01:00:00,90.60369,90.21262,89.76052
2021-11-20 07:00:00,59.94011,60.23,59.33565
2021-11-20 06:00:00,61.52393,62.37684,60.97654
2021-11-20 04:00:00,69.02,69.68065,68.74628
2021-11-20 02:00:00,77.52313,77.76423,76.9508
2021-11-20 08:00:00,50.30316,52.4148,50.40769
2021-11-20 14:00:00,58.37176,59.8808,58.53409
2021-11-20 17:00:00,42.9785,46.39417,43.38121
2021-11-20 20:00:00,36.75261,39.11,37.12687
2021-11-20 15:00:00,52.14091,54.9296,52.65834
2021-11-20 16:00:00,47.92506,50.94178,48.07111
2021-11-20 23:00:00,55.72,55.98359,55.16418
2021-11-20 10:00:00,49.28533,50.90049,49.30061
2021-11-20 09:00:00,49.93718,51.76888,49.99409
2021-11-20 21:00:00,37.07229,38.89742,37.14891
2021-11-20 13:00:00,57.06436,58.07072,56.71915
2021-11-20 19:00:00,36.62975,39.2622,37.16937
2021-11-20 11:00:00,50.51734,51.62887,50.33555
2021-11-20 12:00:00,54.30014,55.07831,53.7832
2021-11-20 18:00:00,42.55606,46.16732,43.31246
2021-11-20 22:00:00,41.98198,43.19606,41.58456
2021-12-21 03:00:00,88.52934,90.03181,88.35158
2021-12-21 07:00:00,61.49731,61.03734,60.59627
2021-12-21 05:00:00,80.76361,81.10505,80.03908
2021-12-21 06:00:00,71.7147,71.69996,70.7642
2021-12-21 01:00:00,112.63229,112.42,112.8182
2021-12-21 02:00:00,97.69908,97.6483,97.74126
2021-12-21 00:00:00,86.96039,88.57948,86.6619
2021-12-21 04:00:00,87.23672,87.86841,86.46966
2021-12-21 22:00:00,55.8236,59.55417,55.02824
2021-12-21 12:00:00,64.4278,64.5007,63.8313
2021-12-21 11:00:00,60.81785,60.72418,60.10594
2021-12-21 08:00:00,69.09425,70.03801,68.71532
2021-12-21 21:00:00,53.39179,58.65881,52.56505
2021-12-21 09:00:00,62.69637,63.07168,62.28223
2021-12-21 15:00:00,92.74802,95.9961,92.74802
2021-12-21 17:00:00,62.61601,70.14391,61.50429
2021-12-21 18:00:00,58.48156,68.19594,55.13748
2021-12-21 16:00:00,72.42292,78.12453,73.15726
2021-12-21 23:00:00,65.80751,69.09928,65.44639
2021-12-21 10:00:00,60.15082,60.29942,59.6555
2021-12-21 14:00:00,78.31454,78.75,78.95097
2021-12-21 19:00:00,54.82409,60.93652,54.0962
2021-12-21 13:00:00,68.21243,68.71259,67.64886
2021-12-21 20:00:00,52.86043,55.53964,51.71267
2021-10-19 04:00:00,77.54864,81.49165,78.68918
2021-10-19 03:00:00,80.06562,83.54674,81.1335
2021-10-19 02:00:00,85.56993,89.94633,86.92345
2021-10-19 05:00:00,70.45701,70.45701,70.45701
2021-10-19 01:00:00,90.96604,95.42,92.46985
2021-10-19 00:00:00,77.47914,81.06,77.90803
2021-10-19 06:00:00,64.09489,67.51786,64.87498
2021-10-19 18:00:00,33.80629,60.85065,31.31141
2021-10-19 10:00:00,58.096,58.10359,58.10086
2021-10-19 20:00:00,27.63,58.92397,24.3537
2021-10-19 17:00:00,35.61245,63.17031,32.65777
2021-10-19 14:00:00,87.09761,87.13736,87.14
2021-10-19 22:00:00,39.83563,61.06,37.59188
2021-10-19 08:00:00,59.05624,59.28146,58.99481
2021-10-19 16:00:00,45.33,66.73346,43.44045
2021-10-19 19:00:00,27.85645,58.51402,24.70132
2021-10-19 07:00:00,61.89,65.51519,60.86
2021-10-19 11:00:00,64.97992,64.98407,64.98233
2021-10-19 09:00:00,58.1755,58.17869,58.17789
2021-10-19 21:00:00,31.55195,59.14405,28.38118
2021-10-19 23:00:00,57.44668,65.33672,56.61444
2021-10-19 13:00:00,85.98,87.50555,86.9778
2021-10-19 12:00:00,69.53,69.5509,69.54062
2021-10-19 15:00:00,62.5844,70.0,61.81392
2021-12-18 00:00:00,77.05137,79.39311,80.56549
2021-12-18 06:00:00,62.57477,62.6654,62.34342
2021-12-18 03:00:00,80.09514,83.2337,83.58051
2021-12-18 02:00:00,85.77272,89.93343,90.26497
2021-12-18 07:00:00,56.65009,56.73181,56.12474
2021-12-18 01:00:00,90.23263,97.0,99.48542
2021-12-18 04:00:00,74.71904,77.35324,77.47295
2021-12-18 05:00:00,70.57834,72.32518,72.26
2021-12-18 21:00:00,23.5737,40.67901,18.34
2021-12-18 20:00:00,24.42345,40.07,20.4
2021-12-18 22:00:00,31.97,41.70134,30.83068
2021-12-18 08:00:00,52.51182,53.72835,52.36518
2021-12-18 16:00:00,53.92341,56.8246,53.87887
2021-12-18 12:00:00,53.35057,53.43234,52.8
2021-12-18 14:00:00,73.16182,74.12517,72.7554
2021-12-18 17:00:00,38.73151,47.83,37.34214
2021-12-18 09:00:00,51.39518,52.04126,51.11451
2021-12-18 11:00:00,51.70875,51.8146,51.19008
2021-12-18 15:00:00,62.47057,64.58268,62.37308
2021-12-18 10:00:00,51.24485,51.48144,50.81374
2021-12-18 18:00:00,31.62313,49.30388,29.37924
2021-12-18 19:00:00,28.74717,44.23,25.97765
2021-12-18 23:00:00,49.07221,52.80765,50.20439
2021-12-18 13:00:00,59.53051,59.64,58.83101
2021-11-16 01:00:00,103.97119,105.52703,103.76591
2021-11-16 03:00:00,69.11244,69.71637,68.2684
2021-11-16 02:00:00,80.47396,81.76262,79.95515
2021-11-16 04:00:00,66.0919,67.08977,65.37426
2021-11-16 07:00:00,54.03236,54.63179,53.57168
2021-11-16 05:00:00,60.14377,60.64456,59.24112
2021-11-16 00:00:00,94.37327,95.65493,93.72755
2021-11-16 06:00:00,56.24362,56.39946,55.17
2021-11-16 10:00:00,46.6439,47.579,46.34506
2021-11-16 22:00:00,48.64801,51.36961,48.27281
2021-11-16 19:00:00,45.49657,48.84401,45.70894
2021-11-16 18:00:00,47.22745,51.16991,47.70354
2021-11-16 12:00:00,50.26143,51.49886,49.85589
2021-11-16 15:00:00,59.95331,68.32595,65.31561
2021-11-16 09:00:00,48.24168,49.39,47.99191
2021-11-16 16:00:00,53.19012,58.61826,54.50066
2021-11-16 14:00:00,64.74274,68.57819,66.15
2021-11-16 13:00:00,58.83538,60.5852,58.54883
2021-11-16 11:00:00,47.96427,48.81,47.54388
2021-11-16 08:00:00,49.51837,50.75492,49.16947
2021-11-16 21:00:00,41.81955,44.52521,41.61005
2021-11-16 20:00:00,44.09968,47.0,44.07702
2021-11-16 17:00:00,49.83032,54.695,50.81207
2021-11-16 23:00:00,58.76874,60.4468,58.25857
2021-10-03 04:00:00,72.31184,73.3278,71.52
2021-10-03 06:00:00,60.51778,62.7846,60.48
2021-10-03 05:00:00,66.77465,69.03041,66.77465
2021-10-03 00:00:00,74.81514,77.82503,74.43006
2021-10-03 03:00:00,74.02276,75.62125,73.50786
2021-10-03 01:00:00,94.9551,97.74644,94.9353
2021-10-03 02:00:00,83.17014,84.99379,82.71207
2021-10-03 14:00:00,55.0853,58.85033,55.58923
2021-10-03 17:00:00,28.73952,41.20879,25.04788
2021-10-03 08:00:00,59.07452,62.73532,59.77447
2021-10-03 15:00:00,44.61563,48.43982,44.88002
2021-10-03 12:00:00,58.6332,62.36345,59.21086
2021-10-03 19:00:00,43.94618,52.00362,41.6731
2021-10-03 18:00:00,33.5751,45.21659,29.84
2021-10-03 16:00:00,30.0,43.53,27.50847
2021-10-03 11:00:00,56.27695,59.71947,56.84285
2021-10-03 09:00:00,55.96306,58.91956,56.29611
2021-10-03 07:00:00,59.45581,62.95505,60.14818
