hour,DAM_SP15,DAM_NP15,DAM_ZP26
2022-06-12 06:00:00,87.6177,89.91554,87.36151
2022-06-12 00:00:00,89.50316,92.17074,85.7173
2022-06-12 05:00:00,90.40772,92.15522,89.12
2022-06-12 01:00:00,114.43721,113.47727,109.09136
2022-06-12 04:00:00,110.61572,108.93429,106.65039
2022-06-12 03:00:00,125.32487,123.68305,121.23422
2022-06-12 08:00:00,69.68036,77.82552,72.32584
2022-06-12 20:00:00,18.63871,43.0,18.58222
2022-06-12 14:00:00,15.86,16.87048,15.69518
2022-06-12 17:00:00,2.94775,11.93771,2.52646
2022-06-12 07:00:00,72.24411,80.90966,74.64
2022-06-12 10:00:00,67.17919,71.76283,68.10645
2022-06-12 15:00:00,2.41845,8.04193,2.46208
2022-06-12 18:00:00,4.75784,18.92472,4.55997
2022-06-12 21:00:00,30.4,54.43668,30.16832
2022-06-12 22:00:00,54.65959,67.34187,53.67021
2022-06-12 23:00:00,59.53299,74.25268,58.95474
2022-06-12 11:00:00,67.2113,71.39701,67.89218
2022-06-12 12:00:00,66.88948,77.77089,70.75785
2022-06-12 16:00:00,3.12116,13.02111,2.66929
2022-06-12 09:00:00,70.77844,75.67664,71.88498
2022-06-12 19:00:00,9.65322,29.7,9.62316
2022-06-12 13:00:00,58.2147,62.12944,58.78938
2022-03-05 00:00:00,43.04384,45.42478,42.53299
2022-03-05 07:00:00,44.98657,47.32039,44.94396
2022-03-05 04:00:00,54.36864,57.45522,54.75949
2022-03-05 05:00:00,52.6387,55.67608,53.20716
2022-03-05 06:00:00,46.66474,49.41117,46.91128
2022-03-05 03:00:00,58.06704,61.29094,58.59
2022-03-05 02:00:00,65.45051,69.47246,66.1881
2022-03-05 01:00:00,54.04397,56.61207,54.03259
2022-03-05 11:00:00,39.76376,41.28741,39.51188
2022-03-05 16:00:00,20.0,23.05432,20.5094
2022-03-05 17:00:00,10.9351,12.80249,11.37104
2022-03-05 15:00:00,35.50056,38.69409,35.91018
2022-03-05 23:00:00,5.38006,6.17769,5.60188
2022-03-05 08:00:00,43.30097,44.85837,42.97239
2022-03-05 13:00:00,44.58481,46.13676,44.27443
2022-03-05 18:00:00,6.58223,11.19318,6.13962
2022-03-05 21:00:00,0.03233,0.1272,0.07852
2022-03-05 22:00:00,0.04786,0.13786,0.08388
2022-03-05 19:00:00,1.84894,2.98654,1.6198
2022-03-05 09:00:00,40.41064,41.9901,40.11239
2022-03-05 10:00:00,39.36066,40.82785,39.09093
2022-03-05 12:00:00,42.03818,43.88,41.81068
2022-03-05 14:00:00,47.12315,49.40394,47.25616
2022-03-05 20:00:00,0.8214,1.22252,0.65394
2022-02-17 07:00:00,43.04824,44.08155,39.56
2022-02-17 03:00:00,55.59253,56.84558,54.9428
2022-02-17 06:00:00,46.31578,47.55853,45.65034
2022-02-17 00:00:00,37.94103,40.82516,37.61463
2022-02-17 02:00:00,57.76387,59.29801,57.11506
2022-02-17 05:00:00,51.49233,52.69668,50.88667
2022-02-17 01:00:00,54.16661,55.45144,53.49307
2022-02-17 04:00:00,53.81749,55.05852,53.28976
2022-02-17 23:00:00,20.64049,28.54452,18.91945
2022-02-17 08:00:00,38.55903,39.58577,38.09837
2022-02-17 14:00:00,63.9944,66.56261,63.58509
2022-02-17 13:00:00,53.39561,54.89887,52.76795
2022-02-17 22:00:00,6.30053,18.13892,4.5852
2022-02-17 17:00:00,8.70253,24.34822,6.43168
2022-02-17 18:00:00,4.51402,21.19,1.62492
2022-02-17 12:00:00,43.971,45.31303,43.48615
2022-02-17 10:00:00,37.49179,38.3712,36.95153
2022-02-17 16:00:00,25.90022,35.71351,24.82208
2022-02-17 21:00:00,3.80134,13.09,2.4994
2022-02-17 19:00:00,2.65706,14.30546,0.78221
2022-02-17 11:00:00,38.09452,38.96766,37.57338
2022-02-17 09:00:00,38.75641,39.57014,38.20619
2022-02-17 20:00:00,3.79427,16.06888,1.99025
2022-02-17 15:00:00,46.75374,53.01827,46.9917
2022-02-06 03:00:00,72.185,72.04391,71.13055
2022-02-06 04:00:00,66.47043,66.62105,65.63518
2022-02-06 01:00:00,71.91685,71.62147,70.79441
2022-02-06 05:00:00,65.1417,64.50208,64.04235
2022-02-06 07:00:00,54.24807,53.92639,53.20537
2022-02-06 06:00:00,58.09403,57.9688,57.19954
2022-02-06 00:00:00,53.72825,54.79658,53.07167
2022-02-06 02:00:00,76.10291,76.15777,74.94319
2022-02-06 09:00:00,50.16318,50.99484,49.31602
2022-02-06 10:00:00,48.93995,49.4978,48.07553
2022-02-06 21:00:00,2.94587,3.23716,2.89554
2022-02-06 14:00:00,56.24762,57.96818,55.58273
2022-02-06 17:00:00,12.93014,15.0,12.33811
2022-02-06 23:00:00,22.75134,24.60196,22.35185
2022-02-06 08:00:00,50.16766,50.95823,49.30475
2022-02-06 12:00:00,50.12287,51.04208,49.39989
2022-02-06 16:00:00,31.54059,34.55453,31.38267
2022-02-06 19:00:00,3.75428,5.75588,3.52232
2022-02-06 15:00:00,50.3002,53.15475,50.01
2022-02-06 13:00:00,51.52288,52.6883,50.80448
2022-02-06 11:00:00,48.69069,49.31615,47.8801
2022-02-06 18:00:00,4.40601,8.30121,3.48968
2022-02-06 20:00:00,3.35184,4.54327,2.78199
2022-02-06 22:00:00,4.75101,5.15524,4.65474
2022-05-13 04:00:00,95.65775,96.79747,93.77429
2022-05-13 03:00:00,112.12,114.07381,110.46375
2022-05-13 06:00:00,80.01999,81.79,65.07
2022-05-13 01:00:00,76.60361,78.08564,74.45923
2022-05-13 05:00:00,86.65831,87.78495,84.72595
2022-05-13 00:00:00,39.81311,51.68253,31.20278
2022-05-13 02:00:00,99.35,99.74268,97.09745
2022-05-13 12:00:00,79.22004,81.05834,77.96703
2022-05-13 23:00:00,52.92896,60.00308,35.7
2022-05-13 09:00:00,67.89,68.9407,66.70747
2022-05-13 13:00:00,77.35883,80.07434,76.83811
2022-05-13 18:00:00,23.30359,39.72242,10.75791
2022-05-13 21:00:00,33.98938,52.95521,22.9978
2022-05-13 07:00:00,74.50975,75.41584,73.28561
2022-05-13 19:00:00,24.21391,37.4155,14.22534
2022-05-13 15:00:00,29.4023,55.89646,19.57806
2022-05-13 08:00:00,72.84412,73.70941,71.46229
2022-05-13 14:00:00,51.27379,56.55343,47.49785
2022-05-13 16:00:00,23.73287,50.78371,12.25036
2022-05-13 20:00:00,28.64,44.8971,15.05285
2022-05-13 10:00:00,66.07514,67.38502,64.99746
2022-05-13 11:00:00,70.48896,71.66148,69.33184
2022-05-13 17:00:00,22.0,41.1409,11.48445
2022-05-13 22:00:00,41.42114,57.21672,29.86538
2022-06-10 05:00:00,95.40351,96.12307,93.13009
2022-06-10 06:00:00,86.84,88.34259,85.43506
2022-06-10 02:00:00,176.834,172.90755,167.95744
2022-06-10 01:00:00,134.82,128.35368,124.0
2022-06-10 00:00:00,104.94654,106.21538,98.99876
2022-06-10 04:00:00,126.02718,124.10339,121.13724
2022-06-10 03:00:00,147.49014,145.50873,141.35365
2022-06-10 10:00:00,72.42729,73.88062,72.0756
2022-06-10 07:00:00,78.49915,82.95265,79.73297
2022-06-10 17:00:00,64.97272,70.6792,62.09944
2022-06-10 19:00:00,76.56182,92.46776,71.44365
2022-06-10 08:00:00,73.09855,76.00161,73.37778
2022-06-10 09:00:00,71.54924,72.34497,70.80483
2022-06-10 22:00:00,109.54922,122.08997,100.76708
2022-06-10 14:00:00,64.78515,69.04939,63.26776
2022-06-10 16:00:00,61.08728,66.91267,58.4903
2022-06-10 21:00:00,97.67324,124.78,85.0
2022-06-10 13:00:00,90.91527,87.88736,85.55943
2022-06-10 18:00:00,68.84183,84.06136,66.09457
2022-06-10 12:00:00,83.61778,83.62244,84.27603
2022-06-10 15:00:00,60.75655,65.61904,58.40311
2022-06-10 20:00:00,93.0,105.23415,81.99636
2022-06-10 23:00:00,122.14727,128.58513,110.51075
2022-06-10 11:00:00,74.44185,75.92494,76.36514
2022-04-06 05:00:00,63.88013,66.40278,64.3712
2022-04-06 02:00:00,92.38,95.5477,93.71531
2022-04-06 03:00:00,81.83041,85.63123,83.35768
2022-04-06 00:00:00,45.17,48.09656,43.49447
2022-04-06 01:00:00,73.59715,75.62127,73.56613
2022-04-06 04:00:00,72.63788,75.56051,73.75
2022-04-06 06:00:00,55.58146,58.59427,56.48002
2022-04-06 09:00:00,52.76918,54.70829,53.17133
2022-04-06 15:00:00,50.50766,55.3369,48.15074
2022-04-06 17:00:00,32.89525,37.32656,25.96028
2022-04-06 20:00:00,43.45034,45.24002,38.74125
2022-04-06 07:00:00,57.72337,60.70068,58.47073
2022-04-06 13:00:00,94.98151,98.48497,96.78301
2022-04-06 19:00:00,36.09961,38.81044,27.18271
2022-04-06 08:00:00,53.41547,55.79409,53.96955
2022-04-06 10:00:00,55.44174,57.34197,55.79984
2022-04-06 12:00:00,69.00564,70.1802,69.17753
2022-04-06 14:00:00,72.95915,78.07677,74.51532
2022-04-06 11:00:00,60.28018,62.13689,60.70672
2022-04-06 16:00:00,37.14717,41.826,29.91207
2022-04-06 22:00:00,53.98436,55.5,51.27781
2022-04-06 23:00:00,56.14033,59.85866,55.73401
2022-04-06 18:00:00,36.47384,40.05841,28.84366
2022-04-06 21:00:00,47.50771,48.93068,44.20108
2022-06-07 03:00:00,123.01965,118.65546,117.12483
2022-06-07 02:00:00,124.77,119.84892,118.15729
2022-06-07 01:00:00,92.12023,95.95999,86.80035
2022-06-07 00:00:00,72.9986,75.44717,69.88814
2022-06-07 06:00:00,79.24807,81.91258,78.33687
2022-06-07 05:00:00,84.21909,84.83653,82.35794
2022-06-07 04:00:00,111.41358,107.79,105.84061
2022-06-07 18:00:00,51.71385,58.73308,46.189
2022-06-07 12:00:00,87.18394,91.13203,87.97333
2022-06-07 22:00:00,77.17801,80.7097,74.48848
2022-06-07 13:00:00,80.65559,84.2473,80.63
2022-06-07 14:00:00,56.51004,60.01799,55.13
2022-06-07 15:00:00,45.71039,47.40982,38.6
2022-06-07 17:00:00,48.22771,50.70121,41.5374
2022-06-07 21:00:00,74.03553,78.14684,67.75671
2022-06-07 09:00:00,71.47878,72.78997,71.35125
2022-06-07 08:00:00,74.82015,76.34117,74.50654
2022-06-07 10:00:00,69.95931,71.47421,69.84912
2022-06-07 11:00:00,72.27654,75.84063,72.74325
2022-06-07 19:00:00,69.33846,72.13786,59.73045
2022-06-07 23:00:00,77.34057,77.52034,77.49258
2022-06-07 07:00:00,79.87,81.34566,79.21602
2022-06-07 16:00:00,46.23831,50.0073,38.92063
2022-06-07 20:00:00,75.15716,78.06428,68.05751
2022-04-10 06:00:00,55.70455,58.05287,56.93414
2022-04-10 00:00:00,37.03147,47.45218,35.54045
2022-04-10 03:00:00,74.75501,77.52459,76.21848
2022-04-10 01:00:00,70.15683,71.26685,70.00308
2022-04-10 02:00:00,89.48977,91.29257,90.85159
2022-04-10 04:00:00,65.19164,67.53238,66.21144
2022-04-10 05:00:00,59.18359,61.70431,60.58848
2022-04-10 07:00:00,66.96576,69.22108,67.84876
2022-04-10 21:00:00,0.42378,25.4458,-1.6648
2022-04-10 09:00:00,59.60157,61.58114,60.22992
2022-04-10 10:00:00,59.64927,61.5378,60.39522
2022-04-10 17:00:00,0.89628,25.47127,-1.14363
2022-04-10 15:00:00,9.32211,39.19289,6.7181
2022-04-10 11:00:00,62.3648,64.40924,63.25387
2022-04-10 16:00:00,1.41375,32.43906,-1.11352
2022-04-10 20:00:00,0.47059,23.41352,-1.58397
2022-04-10 22:00:00,1.0151,25.52527,-0.97628
2022-04-10 23:00:00,2.03,25.61636,0.07063
2022-04-10 12:00:00,62.53247,64.60707,63.46531
2022-04-10 19:00:00,0.60433,25.43177,-1.49397
2022-04-10 13:00:00,61.87094,64.13498,62.61272
2022-04-10 14:00:00,44.63444,47.28046,45.12323
2022-04-10 18:00:00,0.89683,25.479,-1.16584
2022-04-10 08:00:00,59.53571,61.11894,60.2551
2022-02-09 05:00:00,54.11379,53.71364,52.83555
2022-02-09 07:00:00,45.44986,45.92315,44.65792
2022-02-09 02:00:00,69.60034,70.09945,68.37065
2022-02-09 06:00:00,50.23063,50.39627,49.19537
2022-02-09 04:00:00,58.09722,58.32542,56.90212
2022-02-09 03:00:00,62.46213,63.30042,61.53936
2022-02-09 01:00:00,64.56895,64.72958,63.22362
2022-02-09 00:00:00,48.44125,50.05917,47.63483
2022-02-09 18:00:00,16.54,35.66766,8.96426
2022-02-09 21:00:00,18.80932,23.43011,18.66823
2022-02-09 12:00:00,41.99645,43.28944,41.68193
2022-02-09 23:00:00,37.1517,39.33275,36.21675
2022-02-09 13:00:00,50.46077,51.80198,49.90424
2022-02-09 19:00:00,18.17731,29.15692,13.85474
2022-02-09 10:00:00,40.40864,41.62915,40.08148
2022-02-09 15:00:00,47.37766,51.18295,47.65522
2022-02-09 20:00:00,18.0,25.93233,14.75784
2022-02-09 14:00:00,63.09606,64.9035,62.56369
2022-02-09 08:00:00,40.51702,41.54188,40.11349
2022-02-09 09:00:00,40.18208,41.50727,39.83529
2022-02-09 22:00:00,24.37501,27.85247,24.33764
2022-02-09 11:00:00,40.49768,42.04245,40.22775
2022-02-09 16:00:00,34.31706,42.57133,32.14797
2022-02-09 17:00:00,20.56061,38.29651,14.54696
2022-01-19 01:00:00,74.27928,74.34879,72.51054
2022-01-19 06:00:00,54.48144,53.71732,52.90858
2022-01-19 07:00:00,51.82167,51.55583,50.48186
2022-01-19 05:00:00,56.83518,56.59537,55.69462
2022-01-19 03:00:00,65.66414,65.60972,64.29698
2022-01-19 04:00:00,62.0024,61.91277,60.7475
2022-01-19 02:00:00,72.90365,72.48818,71.14357
2022-01-19 00:00:00,60.05684,59.78403,58.40134
2022-01-19 18:00:00,38.17891,41.31569,38.1366
2022-01-19 08:00:00,45.81725,46.45267,44.87833
2022-01-19 09:00:00,45.86224,46.45186,44.94291
2022-01-19 12:00:00,46.16424,46.97121,45.28087
2022-01-19 22:00:00,37.6614,40.56879,37.52592
2022-01-19 23:00:00,46.35414,47.54756,45.21409
2022-01-19 10:00:00,45.16152,45.65063,44.29509
2022-01-19 15:00:00,71.16639,73.15523,70.41405
2022-01-19 17:00:00,42.4568,45.90041,42.34
2022-01-19 14:00:00,69.61347,70.74,68.60249
2022-01-19 20:00:00,31.09839,33.60659,30.94422
2022-01-19 19:00:00,33.5916,36.26357,33.52169
2022-01-19 16:00:00,48.38457,51.70771,48.29328
2022-01-19 11:00:00,44.62615,45.48462,43.88308
2022-01-19 21:00:00,31.81357,34.8861,31.66346
2022-01-19 13:00:00,50.65956,51.23029,49.59139
2022-03-13 03:00:00,60.86076,62.51266,60.53165
2022-03-13 02:00:00,70.17654,72.85279,69.91258
2022-03-13 04:00:00,56.26798,57.45239,55.87707
2022-03-13 07:00:00,44.05999,44.70559,43.55988
2022-03-13 01:00:00,60.0,62.53786,59.59896
2022-03-13 00:00:00,32.41022,37.31271,31.62489
2022-03-13 06:00:00,48.88765,49.59016,48.45806
2022-03-13 05:00:00,52.68,53.64436,52.26593
2022-03-13 23:00:00,0.25989,5.45565,-0.12676
2022-03-13 16:00:00,-0.29429,6.93776,2.56557
2022-03-13 08:00:00,43.55901,44.65778,43.20326
2022-03-13 18:00:00,-3.55082,-1.26288,-3.99217
2022-03-13 21:00:00,-3.41206,-0.98585,-4.02
2022-03-13 11:00:00,41.62994,42.54475,41.11886
2022-03-13 20:00:00,-3.88,-1.79988,-4.44507
2022-03-13 15:00:00,10.60389,34.06,34.67738
2022-03-13 19:00:00,-4.16708,-2.44459,-4.64
2022-03-13 12:00:00,43.929,45.26638,43.65151
2022-03-13 10:00:00,41.14569,41.87,40.63741
2022-03-13 22:00:00,-0.59,1.3329,-0.84221
2022-03-13 13:00:00,46.62,48.44814,46.48423
2022-03-13 14:00:00,39.34145,51.13939,49.30355
2022-03-13 17:00:00,-2.27242,2.23454,-0.15186
2022-03-13 09:00:00,42.07205,42.90508,41.59914
2022-02-18 04:00:00,58.20435,59.80573,57.29843
2022-02-18 07:00:00,45.12918,46.89,44.55398
2022-02-18 02:00:00,66.59,68.80143,65.86962
2022-02-18 00:00:00,45.09,47.73901,44.36513
2022-02-18 06:00:00,50.48197,52.19932,49.82834
2022-02-18 01:00:00,61.68479,62.97136,60.79705
2022-02-18 05:00:00,55.59525,56.74284,54.70526
2022-02-18 03:00:00,60.26913,62.25391,59.51087
2022-02-18 21:00:00,4.42423,27.41861,0.37273
2022-02-18 16:00:00,30.7241,43.56629,29.26055
2022-02-18 23:00:00,23.6769,39.05,21.50279
2022-02-18 20:00:00,5.52052,31.02924,1.12356
2022-02-18 22:00:00,11.00819,28.56157,5.59558
2022-02-18 15:00:00,49.35009,54.16001,49.53075
2022-02-18 08:00:00,43.4378,43.99984,42.67368
2022-02-18 12:00:00,47.53863,49.20896,46.93518
2022-02-18 10:00:00,42.9192,44.18869,42.20196
2022-02-18 13:00:00,57.86992,59.23794,56.90982
2022-02-18 19:00:00,5.31946,32.9583,0.8917
2022-02-18 14:00:00,68.22864,70.44705,67.38148
2022-02-18 09:00:00,42.97953,44.3273,41.64526
2022-02-18 17:00:00,10.47461,38.946,4.41861
2022-02-18 18:00:00,7.36248,36.03505,2.02217
2022-02-18 11:00:00,43.9584,45.31444,43.25637
2022-04-27 01:00:00,104.41261,106.40838,103.98728
2022-04-27 05:00:00,86.59677,88.38843,87.1578
2022-04-27 04:00:00,104.11931,105.51,104.44374
2022-04-27 03:00:00,111.41557,114.2634,112.5477
2022-04-27 00:00:00,82.76247,85.11318,81.82219
2022-04-27 06:00:00,82.01195,84.87083,83.02806
2022-04-27 02:00:00,117.25164,119.12366,117.83894
2022-04-27 20:00:00,27.08385,45.0,21.10161
2022-04-27 22:00:00,35.0,47.41,30.35218
2022-04-27 19:00:00,26.31478,45.88,19.67897
2022-04-27 18:00:00,27.44649,48.67109,22.19984
2022-04-27 14:00:00,67.51496,73.98212,67.96896
2022-04-27 12:00:00,76.24542,79.19851,76.83604
2022-04-27 13:00:00,90.72543,94.16408,91.81782
2022-04-27 11:00:00,65.72154,68.54339,66.40979
2022-04-27 09:00:00,63.58249,65.63397,64.02587
2022-04-27 21:00:00,28.74907,45.90798,23.56643
2022-04-27 07:00:00,73.3,73.10138,73.3
2022-04-27 08:00:00,68.44666,70.91513,68.73917
2022-04-27 17:00:00,28.74131,49.80554,23.0353
2022-04-27 10:00:00,62.77086,64.80392,63.3274
2022-04-27 16:00:00,34.24742,54.35602,28.08863
2022-04-27 23:00:00,46.64,58.09516,44.54098
2022-04-27 15:00:00,47.53915,59.86137,43.3157
2022-04-30 03:00:00,105.9199,106.02199,105.16427
2022-04-30 01:00:00,93.54331,94.53206,92.12805
2022-04-30 06:00:00,78.30584,79.32679,77.70623
2022-04-30 02:00:00,114.75326,114.12034,113.52354
2022-04-30 04:00:00,99.84,100.54179,99.11757
2022-04-30 00:00:00,62.18862,65.42877,61.53663
2022-04-30 05:00:00,86.65222,87.0635,85.76481
2022-04-30 13:00:00,73.24921,76.67215,73.99798
2022-04-30 16:00:00,11.40496,21.52044,4.18453
2022-04-30 08:00:00,71.64045,73.57708,71.72949
2022-04-30 15:00:00,20.36266,30.67267,13.5479
2022-04-30 21:00:00,3.21716,8.0887,0.30529
2022-04-30 22:00:00,4.45946,9.31056,1.1878
2022-04-30 10:00:00,66.78864,69.2998,67.05224
2022-04-30 14:00:00,55.6822,60.09541,56.48815
2022-04-30 17:00:00,6.0913,15.34736,0.13338
2022-04-30 23:00:00,10.12258,17.0,5.67927
2022-04-30 09:00:00,66.83202,68.93243,66.97759
2022-04-30 12:00:00,73.19218,76.05351,73.5879
2022-04-30 07:00:00,74.48816,76.52576,74.41097
2022-04-30 11:00:00,67.98654,70.49227,68.24064
2022-04-30 18:00:00,4.76402,10.49715,0.0637
2022-04-30 19:00:00,4.27012,9.2,1.02891
2022-04-30 20:00:00,3.08851,7.3154,0.10054
2022-07-30 00:00:00,126.97358,126.83444,126.91342
2022-07-30 05:00:00,105.074,96.70045,100.72641
2022-07-30 04:00:00,125.76851,123.08416,122.26629
2022-07-30 02:00:00,164.74474,163.459,154.12549
2022-07-30 06:00:00,92.71677,86.10227,90.07292
2022-07-30 03:00:00,136.67,135.79819,128.7694
2022-07-30 01:00:00,142.45,141.8774,134.70178
2022-07-30 19:00:00,69.13682,70.94517,66.85375
2022-07-30 23:00:00,88.11306,87.98182,88.15555
2022-07-30 13:00:00,83.66146,84.04502,81.22
2022-07-30 09:00:00,85.30242,85.22044,71.95
2022-07-30 17:00:00,63.72182,65.73449,62.46442
2022-07-30 18:00:00,65.30118,67.5151,63.92732
2022-07-30 15:00:00,63.54314,64.41754,62.12245
2022-07-30 10:00:00,80.62,80.54151,69.17
2022-07-30 16:00:00,63.19374,65.06357,61.98811
2022-07-30 07:00:00,89.0,88.9666,81.38978
2022-07-30 08:00:00,86.21293,84.64157,84.60625
2022-07-30 12:00:00,82.05454,81.35552,81.06918
2022-07-30 21:00:00,82.89232,81.15045,79.50395
2022-07-30 11:00:00,78.97132,77.92744,77.74941
2022-07-30 14:00:00,69.68848,70.92804,69.01715
2022-07-30 20:00:00,75.27318,75.71134,72.95409
2022-07-30 22:00:00,89.23311,89.43115,85.30897
2022-03-31 06:00:00,44.9043,50.32,48.7877
2022-03-31 04:00:00,58.44487,63.54715,61.40504
2022-03-31 05:00:00,47.27294,53.06021,51.27468
2022-03-31 01:00:00,61.05036,66.38677,63.61101
2022-03-31 03:00:00,65.6976,71.56475,69.10881
2022-03-31 00:00:00,33.81491,37.65783,34.23089
2022-03-31 02:00:00,80.68247,85.97907,83.70828
2022-03-31 10:00:00,40.10023,43.50216,42.58542
2022-03-31 14:00:00,62.34,67.00038,63.91562
2022-03-31 23:00:00,23.95583,25.26391,23.08264
2022-03-31 09:00:00,38.77474,43.19113,42.3242
2022-03-31 08:00:00,39.29292,43.57323,43.04301
2022-03-31 19:00:00,22.91127,23.87236,21.65651
2022-03-31 18:00:00,29.31199,30.90426,27.964
2022-03-31 21:00:00,19.22768,19.65076,18.01787
2022-03-31 16:00:00,39.63772,42.72201,38.88901
2022-03-31 22:00:00,20.05197,20.43545,18.71284
2022-03-31 20:00:00,20.66266,21.29571,19.39906
2022-03-31 13:00:00,76.74719,80.47806,78.61947
2022-03-31 11:00:00,44.15418,48.70307,47.28092
2022-03-31 07:00:00,40.80132,46.09063,44.91513
2022-03-31 12:00:00,54.23848,57.3647,55.66637
2022-03-31 15:00:00,44.83229,48.40868,45.47443
2022-03-31 17:00:00,34.21255,36.46897,33.06251
2022-08-29 03:00:00,109.07025,109.43884,107.62839
2022-08-29 01:00:00,114.34623,114.76134,111.81996
2022-08-29 02:00:00,125.90343,123.92304,123.02993
2022-08-29 04:00:00,97.42623,99.19984,87.93472
2022-08-29 06:00:00,83.26854,86.54385,83.34679
2022-08-29 00:00:00,89.21395,92.20394,87.18636
2022-08-29 05:00:00,84.95693,88.4981,84.45951
2022-08-29 08:00:00,84.29704,88.52058,84.88301
2022-08-29 18:00:00,69.29297,71.97054,66.37026
2022-08-29 19:00:00,74.56233,80.31745,70.84758
2022-08-29 11:00:00,83.3041,86.04277,83.46174
2022-08-29 17:00:00,65.88085,68.57159,63.0
2022-08-29 22:00:00,93.16,93.04159,90.16907
2022-08-29 07:00:00,84.7317,95.83579,87.50789
2022-08-29 13:00:00,105.64,109.27823,106.47974
2022-08-29 23:00:00,98.87738,101.18224,95.84209
2022-08-29 12:00:00,84.7466,92.54937,85.8418
2022-08-29 16:00:00,67.21384,69.75368,64.29837
2022-08-29 20:00:00,79.20402,83.13584,75.66212
2022-08-29 09:00:00,82.92364,86.06741,83.25753
2022-08-29 10:00:00,81.07397,85.02,81.75293
2022-08-29 14:00:00,83.98319,87.30039,83.56196
2022-08-29 15:00:00,72.25466,75.42648,69.73108
2022-08-29 21:00:00,86.43853,88.21908,83.66335
2022-08-08 03:00:00,150.49,108.45814,107.80589
2022-08-08 01:00:00,170.4276,110.27189,102.27372
2022-08-08 05:00:00,107.16539,99.82678,101.05532
2022-08-08 04:00:00,131.84135,108.15457,92.06634
2022-08-08 02:00:00,191.35,140.89401,138.34637
2022-08-08 06:00:00,90.42227,85.76595,86.45026
2022-08-08 00:00:00,141.3,96.29949,89.90621
2022-08-08 10:00:00,77.32123,76.14879,71.44
2022-08-08 07:00:00,88.01167,84.54648,75.28594
2022-08-08 18:00:00,93.66487,79.49198,75.93177
2022-08-08 15:00:00,79.65195,77.80943,76.10552
2022-08-08 21:00:00,130.31,94.34858,71.72903
2022-08-08 17:00:00,80.87715,78.16771,76.13771
2022-08-08 16:00:00,79.10993,77.17172,74.99832
2022-08-08 14:00:00,92.2949,89.68722,89.38597
2022-08-08 22:00:00,140.0,94.90061,83.27
2022-08-08 20:00:00,115.74384,91.84634,86.94
2022-08-08 09:00:00,78.28316,76.56198,70.8912
2022-08-08 13:00:00,107.18508,102.0266,97.38328
2022-08-08 23:00:00,138.49,106.72835,82.99413
2022-08-08 19:00:00,104.58853,83.69333,78.61
2022-08-08 08:00:00,79.55897,78.33989,60.0
2022-08-08 12:00:00,86.47043,84.79502,73.02
2022-08-08 11:00:00,78.35363,78.47659,74.82837
2022-08-17 02:00:00,323.11,311.1233,310.75803
2022-08-17 01:00:00,280.9517,258.6051,252.46788
2022-08-17 05:00:00,131.45525,128.78714,127.04
2022-08-17 03:00:00,213.0956,205.17642,204.84828
2022-08-17 04:00:00,164.33986,156.4574,156.84088
2022-08-17 06:00:00,111.22278,107.3612,108.01049
2022-08-17 00:00:00,199.41579,191.91223,185.3195
2022-08-17 21:00:00,134.02292,149.67934,124.94773
2022-08-17 18:00:00,87.04588,87.82218,83.0
2022-08-17 23:00:00,162.84729,165.90613,156.65407
2022-08-17 09:00:00,86.44671,87.7677,80.38652
2022-08-17 08:00:00,86.95336,91.31737,86.78031
2022-08-17 12:00:00,89.23008,88.28821,87.22302
2022-08-17 22:00:00,152.14671,153.70415,145.5267
2022-08-17 11:00:00,87.30707,85.3721,85.02
2022-08-17 16:00:00,80.3476,81.3018,77.0
2022-08-17 17:00:00,86.68509,86.38794,75.64
2022-08-17 13:00:00,116.39825,113.92876,114.0
2022-08-17 20:00:00,120.14459,125.04529,113.14633
2022-08-17 19:00:00,104.38544,104.84432,99.5431
2022-08-17 10:00:00,86.77627,85.14656,84.60585
2022-08-17 14:00:00,91.90463,92.78951,90.24903
2022-08-17 07:00:00,91.94526,90.85435,90.14867
2022-08-17 15:00:00,84.04,84.72341,81.18315
2022-06-03 01:00:00,92.14786,92.24007,89.87332
2022-06-03 00:00:00,80.50877,83.43016,78.68135
2022-06-03 04:00:00,98.91542,96.9926,96.63763
2022-06-03 05:00:00,79.69021,77.0466,78.11325
2022-06-03 02:00:00,125.83731,122.34686,122.10123
2022-06-03 03:00:00,114.03069,111.17963,110.95671
2022-06-03 06:00:00,74.89249,73.97948,74.30606
2022-06-03 15:00:00,41.23,46.72435,34.39921
2022-06-03 16:00:00,35.68998,42.87267,25.12899
2022-06-03 07:00:00,72.73762,76.16355,72.83
2022-06-03 20:00:00,43.85469,59.53667,25.12335
2022-06-03 23:00:00,63.47676,69.14961,62.33004
2022-06-03 21:00:00,49.0,62.28,34.17436
2022-06-03 19:00:00,41.81,51.50225,31.50313
2022-06-03 09:00:00,66.55187,69.80739,66.98078
2022-06-03 10:00:00,66.35743,69.7023,66.68
2022-06-03 11:00:00,66.3136,71.92744,67.4648
2022-06-03 22:00:00,62.43787,67.82974,56.77119
2022-06-03 12:00:00,75.89526,80.40899,76.70934
2022-06-03 13:00:00,76.33641,81.70235,77.65551
2022-06-03 17:00:00,34.52146,45.58767,22.08067
2022-06-03 18:00:00,33.60852,49.0,18.73363
2022-06-03 08:00:00,71.12,74.34915,67.0
